SEQUENCE ID;PFAM;GBA_AA;GBA_AB;GBA_AC;GBA_AD;GBA_AE;GBA_AF;GBA_AG;GBA_AH;GBA_AI
gba_locus_7119_iso_2_len_2690_ver_2;PF04542.7;2,99;3,15;3,09;0,61;1,23;5,55;5,20;1,74;2,00
gba_locus_711_iso_1_len_1542_ver_2;PF00294.17;3,42;5,63;5,00;5,13;4,63;0,84;1,71;3,48;3,48
gba_locus_71204_iso_1_len_353_ver_2;PF00580.14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,23
gba_locus_7120_iso_5_len_7018_ver_2;PF09333.4;3,04;3,52;3,09;2,74;3,35;3,68;3,31;3,25;3,41
gba_locus_71213_iso_1_len_357_ver_2;not hit found;1,09;0,00;0,00;1,14;1,40;0,00;0,00;1,37;0,00
gba_locus_7121_iso_1_len_4028_ver_2;PF03715.6;2,72;2,90;2,88;2,08;2,32;2,91;2,79;2,67;3,34
gba_locus_71220_iso_1_len_459_ver_2;not hit found;0,00;3,90;0,48;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71221_iso_1_len_279_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71227_iso_1_len_899_ver_2;PF00274.12;0,00;5,44;1,15;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7122_iso_3_len_912_ver_2;not hit found;5,89;5,18;5,97;5,14;5,30;4,44;4,64;4,75;4,61
gba_locus_71233_iso_1_len_813_ver_2;not hit found;0,00;4,01;0,32;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71237_iso_1_len_509_ver_2;not hit found;0,00;3,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71238_iso_1_len_349_ver_2;PF00069.18;0,00;1,03;0,00;0,00;0,00;0,00;0,00;0,00;1,12
gba_locus_7123_iso_1_len_1230_ver_2;PF00583.17;4,77;4,96;5,15;4,41;5,16;4,40;4,85;4,74;4,36
gba_locus_71243_iso_1_len_309_ver_2;not hit found;1,52;0,00;0,00;1,38;6,04;2,39;1,74;1,86;0,00
gba_locus_7124_iso_3_len_1894_ver_2;PF00240.16;6,71;5,71;5,65;5,56;5,61;4,87;4,73;5,90;5,50
gba_locus_71256_iso_1_len_322_ver_2;not hit found;0,00;4,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71259_iso_1_len_377_ver_2;not hit found;1,72;0,00;0,00;0,00;2,85;0,00;0,00;1,08;0,00
gba_locus_7125_iso_1_len_1232_ver_2;PF09767.2;5,14;5,06;5,46;4,62;4,78;3,63;3,85;4,67;4,05
gba_locus_71260_iso_1_len_279_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,45;0,00
gba_locus_7126_iso_1_len_461_ver_2;not hit found;5,13;6,05;6,21;3,94;4,21;6,19;5,85;1,92;3,03
gba_locus_7127_iso_1_len_2740_ver_2;PF08241.5;4,63;5,01;4,77;4,27;4,77;4,35;4,19;5,57;4,64
gba_locus_71281_iso_1_len_389_ver_2;not hit found;0,00;4,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7128_iso_1_len_1964_ver_2;not hit found;4,17;4,51;4,44;4,15;4,42;4,92;4,90;3,82;5,27
gba_locus_71295_iso_1_len_359_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71297_iso_5_len_529_ver_2;not hit found;9,60;0,00;0,00;11,83;0,00;0,00;0,00;9,21;11,09
gba_locus_7129_iso_4_len_1439_ver_2;PF00561.13;2,11;1,06;0,54;-1,22;-0,34;4,87;4,69;0,15;1,85
gba_locus_712_iso_1_len_1817_ver_2;PF05634.4;2,39;2,69;2,77;0,50;1,82;4,14;4,50;1,75;2,41
gba_locus_71302_iso_1_len_302_ver_2;not hit found;0,00;0,00;1,27;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7130_iso_1_len_2092_ver_2;PF00097.18;4,69;5,04;4,95;3,98;4,48;4,72;4,65;4,39;3,81
gba_locus_7131_iso_4_len_727_ver_2;PF01849.11;6,97;5,90;7,17;6,09;6,59;5,92;6,43;6,32;6,52
gba_locus_71327_iso_1_len_300_ver_2;not hit found;0,00;0,00;1,40;0,00;0,00;0,00;0,00;0,00;1,37
gba_locus_7132_iso_1_len_2208_ver_2;PF01926.16;4,09;2,08;2,22;0,42;1,66;4,36;4,50;2,85;1,71
gba_locus_71332_iso_1_len_904_ver_2;not hit found;-0,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,81
gba_locus_71336_iso_1_len_286_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7133_iso_1_len_3680_ver_2;not hit found;4,23;4,92;4,85;4,04;4,57;5,51;5,23;4,87;5,47
gba_locus_7134_iso_8_len_2029_ver_2;PF05495.5;6,12;3,55;4,06;5,02;4,95;4,85;3,15;4,98;6,37
gba_locus_71352_iso_1_len_295_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71353_iso_2_len_476_ver_2;not hit found;4,02;0,00;0,45;0,69;3,87;0,00;2,78;3,40;6,65
gba_locus_71356_iso_1_len_538_ver_2;PF00687.14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,06
gba_locus_7135_iso_1_len_291_ver_2;not hit found;8,13;7,65;7,70;7,64;7,82;6,93;7,21;7,33;7,04
gba_locus_71364_iso_1_len_282_ver_2;not hit found;0,99;0,00;0,00;0,00;0,00;0,00;0,00;1,30;0,00
gba_locus_71366_iso_2_len_575_ver_2;not hit found;0,54;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,00
gba_locus_71369_iso_1_len_858_ver_2;PF01643.10;0,00;0,00;0,00;0,00;3,29;0,00;0,00;0,00;3,38
gba_locus_71375_iso_1_len_389_ver_2;not hit found;1,61;0,00;0,74;0,00;0,00;0,00;0,00;0,00;1,08
gba_locus_71376_iso_1_len_299_ver_2;not hit found;0,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71379_iso_1_len_377_ver_2;not hit found;0,00;4,99;1,03;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7137_iso_1_len_1840_ver_2;PF00046.22;3,22;4,08;4,72;0,00;3,91;4,33;3,68;3,60;2,61
gba_locus_71384_iso_1_len_402_ver_2;not hit found;0,00;2,74;2,90;0,00;1,59;0,00;0,00;0,00;0,00
gba_locus_7138_iso_8_len_2948_ver_2;PF00069.18;7,34;6,28;5,64;8,49;7,08;4,46;3,69;6,15;7,18
gba_locus_71394_iso_1_len_343_ver_2;not hit found;2,05;0,00;2,57;0,00;1,60;0,00;0,00;0,00;0,00
gba_locus_71397_iso_1_len_532_ver_2;not hit found;1,66;0,00;0,88;0,00;1,36;0,00;0,00;2,33;0,00
gba_locus_7139_iso_1_len_1084_ver_2;PF00923.12;3,33;2,03;2,40;1,77;2,05;3,87;3,77;2,40;1,45
gba_locus_713_iso_3_len_1260_ver_2;PF01168.13;5,14;5,03;4,98;4,31;4,03;7,43;7,25;3,99;4,59
gba_locus_71401_iso_1_len_327_ver_2;not hit found;2,75;0,00;1,02;3,87;1,80;0,00;0,00;1,19;1,67
gba_locus_71404_iso_1_len_278_ver_2;not hit found;1,60;0,00;1,52;1,66;2,07;0,00;0,00;0,00;0,00
gba_locus_71405_iso_1_len_324_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71406_iso_1_len_302_ver_2;not hit found;0,00;0,00;0,00;2,41;0,00;0,00;0,00;0,00;0,00
gba_locus_7140_iso_5_len_1544_ver_2;not hit found;5,18;6,53;5,48;5,17;5,37;6,53;6,16;4,64;4,79
gba_locus_71413_iso_1_len_352_ver_2;PF07748.6;0,63;0,00;1,53;1,37;3,80;1,50;0,99;0,00;1,35
gba_locus_7141_iso_4_len_2339_ver_2;PF02906.7;3,81;4,04;4,02;3,29;3,57;3,58;3,49;3,63;4,51
gba_locus_71423_iso_1_len_816_ver_2;not hit found;3,14;0,00;0,05;0,00;0,00;0,00;0,00;1,32;0,99
gba_locus_71425_iso_1_len_406_ver_2;not hit found;2,37;0,00;2,21;0,83;5,12;1,37;2,21;3,58;0,00
gba_locus_71427_iso_1_len_780_ver_2;PF02773.9;0,00;4,73;1,46;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7142_iso_1_len_594_ver_2;not hit found;0,00;0,00;0,08;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7143_iso_2_len_408_ver_2;not hit found;5,43;3,50;5,70;3,99;7,89;4,55;5,08;5,63;3,46
gba_locus_71446_iso_1_len_369_ver_2;not hit found;0,00;4,76;3,45;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7144_iso_1_len_2494_ver_2;PF03619.9;4,60;4,56;4,94;4,27;4,66;4,28;4,56;4,83;4,49
gba_locus_7145_iso_2_len_894_ver_2;PF01535.13;0,40;0,65;1,69;-0,46;0,75;2,21;2,81;0,86;2,42
gba_locus_71464_iso_1_len_1140_ver_2;PF01776.10;0,00;4,02;0,29;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7146_iso_8_len_3563_ver_2;PF01399.20;5,13;5,30;5,27;4,76;5,00;4,70;4,70;4,91;4,99
gba_locus_71476_iso_1_len_284_ver_2;not hit found;0,00;0,00;0,00;1,51;0,00;0,00;0,00;0,00;1,32
gba_locus_7147_iso_1_len_1441_ver_2;PF00657.15;5,15;0,00;1,13;0,00;0,00;3,80;5,24;3,34;0,00
gba_locus_7148_iso_1_len_1523_ver_2;PF02421.11;3,14;1,19;1,75;0,37;1,57;3,16;3,52;1,83;1,38
gba_locus_71495_iso_1_len_676_ver_2;not hit found;0,00;3,55;3,57;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71497_iso_1_len_291_ver_2;not hit found;4,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,89
gba_locus_71499_iso_1_len_307_ver_2;not hit found;1,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7149_iso_1_len_2209_ver_2;PF02567.9;4,55;4,61;4,89;4,49;4,77;3,27;3,78;5,14;3,29
gba_locus_714_iso_3_len_3522_ver_2;PF10508.2;3,42;3,53;3,38;2,84;3,32;3,50;3,48;3,66;3,19
gba_locus_71501_iso_1_len_505_ver_2;PF03171.13;0,00;0,00;0,00;0,49;4,43;0,00;0,00;0,00;1,89
gba_locus_71503_iso_1_len_617_ver_2;not hit found;0,00;3,43;0,03;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71504_iso_1_len_455_ver_2;not hit found;3,15;1,68;3,26;2,59;5,38;2,65;3,06;4,45;1,70
gba_locus_71508_iso_1_len_287_ver_2;not hit found;1,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7150_iso_1_len_791_ver_2;not hit found;1,67;1,56;1,51;1,54;1,43;0,00;0,00;1,36;0,10
gba_locus_7151_iso_1_len_2633_ver_2;not hit found;4,21;3,59;4,21;3,87;3,50;1,62;2,18;4,04;2,48
gba_locus_7152_iso_1_len_1510_ver_2;PF07039.4;4,57;5,25;5,19;4,80;4,64;4,80;4,86;4,90;4,69
gba_locus_71532_iso_1_len_385_ver_2;PF00183.11;0,00;4,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71538_iso_1_len_356_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7153_iso_1_len_4785_ver_2;PF00225.16;4,15;2,44;3,17;2,69;4,31;3,25;3,02;4,62;3,68
gba_locus_71542_iso_1_len_357_ver_2;not hit found;0,00;1,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71543_iso_1_len_311_ver_2;not hit found;3,00;0,00;0,00;2,06;4,87;0,00;0,00;0,00;0,00
gba_locus_71545_iso_1_len_641_ver_2;not hit found;0,37;2,18;1,93;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7154_iso_2_len_1919_ver_2;not hit found;3,66;3,46;3,34;2,17;2,89;2,41;1,49;3,03;3,74
gba_locus_71554_iso_1_len_1408_ver_2;PF01564.10;3,90;-0,03;-0,58;0,82;2,81;0,00;0,00;3,92;4,50
gba_locus_7155_iso_1_len_1955_ver_2;not hit found;3,37;2,57;3,00;1,73;2,77;5,21;5,30;1,62;2,58
gba_locus_71560_iso_1_len_387_ver_2;PF01015.11;0,00;1,66;2,46;0,00;1,95;0,00;0,00;0,00;0,00
gba_locus_71566_iso_1_len_333_ver_2;not hit found;0,00;0,97;1,70;0,00;2,58;0,00;0,00;1,38;0,00
gba_locus_7156_iso_5_len_777_ver_2;PF00505.12;7,60;7,26;7,33;6,23;6,72;7,36;7,10;6,27;6,65
gba_locus_71570_iso_1_len_295_ver_2;not hit found;0,00;1,43;0,00;0,00;0,00;0,00;0,00;1,23;0,00
gba_locus_71575_iso_1_len_385_ver_2;not hit found;0,00;0,00;1,20;1,13;0,00;0,00;0,00;1,15;0,00
gba_locus_7157_iso_1_len_2471_ver_2;PF03055.8;3,95;5,20;5,09;4,99;5,16;5,01;3,46;3,84;2,45
gba_locus_71583_iso_1_len_505_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,24;0,00
gba_locus_71586_iso_2_len_2293_ver_2;PF01190.10;3,46;0,00;0,00;0,00;2,76;0,00;0,00;7,68;0,77
gba_locus_71589_iso_5_len_457_ver_2;PF11034.1;0,00;5,31;7,53;0,76;0,00;0,00;0,00;0,00;0,00
gba_locus_7158_iso_10_len_3562_ver_2;PF00046.22;5,81;7,17;6,54;5,75;5,90;3,17;2,60;4,71;4,05
gba_locus_71590_iso_1_len_1077_ver_2;PF00582.19;3,70;0,85;5,20;2,11;2,29;0,00;0,28;1,29;0,00
gba_locus_7159_iso_1_len_2311_ver_2;not hit found;4,95;4,38;4,56;4,67;4,74;4,24;3,67;5,37;3,92
gba_locus_715_iso_4_len_3143_ver_2;PF03009.10;6,61;5,85;6,26;5,13;6,00;5,21;5,87;7,27;5,93
gba_locus_71612_iso_1_len_706_ver_2;not hit found;0,00;3,22;1,12;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71613_iso_1_len_379_ver_2;not hit found;0,00;2,30;3,37;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7161_iso_1_len_943_ver_2;not hit found;6,92;6,73;7,08;6,92;6,87;6,17;6,50;7,06;6,21
gba_locus_71626_iso_1_len_331_ver_2;not hit found;0,00;0,00;1,24;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7162_iso_2_len_2596_ver_2;PF00076.15;5,56;6,27;6,13;5,67;6,04;5,84;5,91;5,84;6,49
gba_locus_71630_iso_2_len_493_ver_2;PF02826.12;0,00;4,45;4,27;0,40;2,07;0,00;0,00;0,00;0,37
gba_locus_71631_iso_1_len_296_ver_2;PF00560.26;3,13;2,04;1,27;2,65;3,24;5,03;2,52;1,01;0,00
gba_locus_71633_iso_1_len_371_ver_2;not hit found;0,00;0,00;0,00;1,97;0,00;0,00;0,00;0,00;0,00
gba_locus_7163_iso_2_len_2124_ver_2;not hit found;3,18;2,75;3,42;2,29;3,21;2,04;2,15;2,48;2,46
gba_locus_7164_iso_1_len_2532_ver_2;PF00145.10;3,62;3,38;3,04;2,67;2,93;2,55;2,80;3,48;2,23
gba_locus_71657_iso_1_len_782_ver_2;PF00183.11;0,00;3,60;1,25;0,00;0,67;0,00;0,00;0,00;0,00
gba_locus_7165_iso_2_len_2038_ver_2;not hit found;6,41;6,39;6,55;5,94;6,26;5,71;6,24;6,68;5,85
gba_locus_7166_iso_6_len_2418_ver_2;not hit found;4,83;5,30;4,99;4,47;4,81;4,81;4,56;5,35;5,15
gba_locus_71674_iso_1_len_283_ver_2;not hit found;0,00;0,00;0,00;1,14;1,91;0,00;0,00;0,00;0,00
gba_locus_71677_iso_1_len_814_ver_2;not hit found;0,71;1,02;1,50;-0,24;2,80;0,00;0,00;2,42;0,00
gba_locus_7167_iso_1_len_2898_ver_2;not hit found;2,72;3,74;3,34;2,67;3,24;3,29;3,41;3,02;2,91
gba_locus_7168_iso_1_len_3155_ver_2;PF00092.21;2,59;2,50;3,31;2,40;2,63;2,52;3,40;2,52;0,50
gba_locus_71699_iso_1_len_638_ver_2;PF00098.16;0,00;4,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7169_iso_2_len_1008_ver_2;PF11976.1;6,36;5,85;6,43;5,60;5,83;5,67;6,08;5,68;5,39
gba_locus_716_iso_7_len_3225_ver_2;PF01842.18;3,89;3,50;3,39;5,55;4,05;4,37;3,40;3,12;2,48
gba_locus_71700_iso_1_len_1305_ver_2;not hit found;1,52;2,48;1,76;1,68;1,83;-0,70;-0,01;0,84;0,29
gba_locus_71708_iso_1_len_287_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71709_iso_1_len_304_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7170_iso_2_len_2038_ver_2;PF00141.16;4,80;4,94;3,56;2,42;4,44;5,11;5,32;3,08;-1,42
gba_locus_71711_iso_1_len_446_ver_2;not hit found;1,46;0,00;0,00;0,68;1,31;0,00;0,00;0,00;0,00
gba_locus_71712_iso_1_len_335_ver_2;not hit found;0,00;1,34;2,38;0,00;4,24;0,00;0,00;0,00;1,05
gba_locus_71723_iso_1_len_1251_ver_2;not hit found;2,28;3,64;3,14;1,23;2,75;-0,09;-0,16;0,00;0,00
gba_locus_71724_iso_1_len_299_ver_2;not hit found;0,00;0,00;1,70;4,40;6,06;1,86;0,00;3,79;0,00
gba_locus_7172_iso_5_len_1077_ver_2;PF00091.18;7,28;5,56;7,10;5,82;6,17;5,42;5,55;7,97;6,32
gba_locus_71736_iso_1_len_451_ver_2;not hit found;0,00;0,76;0,00;0,54;2,17;0,00;0,00;0,00;0,00
gba_locus_7173_iso_1_len_1444_ver_2;PF00248.14;5,62;6,34;5,69;6,14;5,37;5,57;5,34;5,30;6,23
gba_locus_71743_iso_1_len_357_ver_2;not hit found;2,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71744_iso_1_len_556_ver_2;PF00687.14;0,00;3,85;1,75;1,20;0,00;0,00;0,00;0,00;0,26
gba_locus_71746_iso_1_len_502_ver_2;PF00438.13;4,33;3,77;4,89;3,60;3,61;3,15;3,02;3,84;3,01
gba_locus_71747_iso_1_len_452_ver_2;not hit found;0,00;1,97;2,66;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7174_iso_4_len_4908_ver_2;PF00069.18;3,87;3,42;4,57;4,20;4,20;3,59;3,89;3,54;3,03
gba_locus_71757_iso_1_len_400_ver_2;not hit found;0,80;1,06;1,70;0,00;0,00;0,00;0,65;0,98;1,03
gba_locus_7175_iso_1_len_2278_ver_2;not hit found;4,48;4,72;4,46;5,56;4,35;3,64;3,37;4,18;3,64
gba_locus_71762_iso_1_len_341_ver_2;not hit found;1,06;0,00;0,00;1,10;0,00;0,00;0,00;1,12;0,00
gba_locus_71767_iso_1_len_402_ver_2;not hit found;2,94;0,00;0,00;2,78;1,28;0,00;0,00;0,00;3,58
gba_locus_71769_iso_3_len_671_ver_2;PF00160.14;0,00;4,36;2,72;0,00;0,95;0,00;0,00;0,00;0,00
gba_locus_7176_iso_2_len_1280_ver_2;not hit found;3,63;2,11;2,26;1,05;1,26;5,00;5,31;1,19;2,34
gba_locus_71771_iso_1_len_566_ver_2;PF01679.10;0,00;3,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7177_iso_2_len_470_ver_2;not hit found;5,61;4,21;5,94;4,18;7,78;4,81;5,23;5,77;3,42
gba_locus_71784_iso_1_len_366_ver_2;not hit found;1,15;0,00;0,00;0,00;0,00;0,00;0,00;1,01;0,00
gba_locus_71795_iso_1_len_305_ver_2;not hit found;3,67;0,00;0,00;1,70;0,00;0,00;0,00;0,00;0,00
gba_locus_717_iso_4_len_1576_ver_2;PF00036.25;6,20;4,61;4,34;7,21;5,49;3,25;3,02;5,14;5,11
gba_locus_71802_iso_1_len_878_ver_2;PF01251.11;0,00;2,71;-0,65;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71805_iso_2_len_494_ver_2;PF11034.1;0,00;3,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71807_iso_1_len_812_ver_2;not hit found;0,00;3,93;0,79;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7180_iso_5_len_1621_ver_2;PF06943.5;5,75;5,27;5,32;4,97;4,78;6,09;5,89;5,31;6,06
gba_locus_71810_iso_1_len_361_ver_2;not hit found;0,00;5,17;2,04;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71815_iso_1_len_331_ver_2;not hit found;0,73;0,00;1,24;0,00;0,00;0,00;0,00;0,00;1,45
gba_locus_7181_iso_2_len_756_ver_2;PF04535.5;5,55;0,00;0,00;0,00;0,00;6,20;5,10;5,94;0,00
gba_locus_71821_iso_1_len_511_ver_2;PF04828.7;0,00;2,44;0,66;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7182_iso_5_len_1713_ver_2;PF04921.7;3,50;3,87;3,42;3,04;3,21;3,27;2,86;3,18;3,01
gba_locus_71836_iso_1_len_279_ver_2;PF01789.9;0,00;1,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7183_iso_1_len_3676_ver_2;PF01966.15;2,02;1,74;1,75;0,86;1,71;4,90;4,79;2,26;1,33
gba_locus_71841_iso_1_len_370_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,11;0,00
gba_locus_71843_iso_1_len_348_ver_2;not hit found;1,23;0,00;0,00;0,00;2,02;0,00;0,00;0,96;0,84
gba_locus_7184_iso_1_len_916_ver_2;not hit found;3,13;1,73;2,16;1,49;1,63;2,72;2,47;-0,53;2,59
gba_locus_71850_iso_1_len_293_ver_2;PF00177.14;0,00;4,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71856_iso_1_len_427_ver_2;PF00069.18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,39
gba_locus_71858_iso_1_len_310_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7185_iso_7_len_1277_ver_2;PF01738.11;7,44;6,09;6,71;6,70;7,16;6,78;7,29;6,86;6,84
gba_locus_71861_iso_1_len_431_ver_2;not hit found;0,69;2,15;1,37;0,00;0,00;0,00;0,91;0,00;0,79
gba_locus_71864_iso_1_len_703_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,22;0,82
gba_locus_7187_iso_1_len_2580_ver_2;PF00627.24;3,68;4,37;4,13;3,74;3,98;3,80;3,65;4,17;4,12
gba_locus_71886_iso_1_len_281_ver_2;not hit found;1,99;0,00;1,80;0,00;1,78;0,00;0,00;0,00;0,00
gba_locus_7188_iso_2_len_1598_ver_2;PF00156.20;6,39;6,33;6,51;6,64;6,36;5,50;5,98;5,30;5,42
gba_locus_71898_iso_1_len_387_ver_2;PF00127.13;0,00;3,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7189_iso_2_len_1697_ver_2;not hit found;4,23;4,21;4,29;3,87;4,13;3,28;3,48;3,79;3,95
gba_locus_718_iso_2_len_2742_ver_2;PF08477.6;5,67;5,81;5,65;5,20;5,65;5,42;5,39;6,48;5,68
gba_locus_71901_iso_1_len_278_ver_2;PF06757.6;3,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,93
gba_locus_71907_iso_1_len_762_ver_2;PF09792.2;0,00;3,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7190_iso_1_len_535_ver_2;not hit found;0,65;0,00;1,03;0,00;0,00;0,00;0,00;1,35;0,00
gba_locus_71910_iso_1_len_291_ver_2;PF00854.14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7191_iso_4_len_2924_ver_2;not hit found;1,96;2,07;1,89;1,81;1,99;2,20;1,99;2,63;2,10
gba_locus_71925_iso_1_len_294_ver_2;not hit found;2,12;1,85;1,43;0,00;0,00;0,00;0,00;0,00;1,52
gba_locus_7192_iso_6_len_2608_ver_2;PF00561.13;5,01;5,97;5,27;4,93;4,85;5,75;5,44;5,05;4,46
gba_locus_71932_iso_1_len_380_ver_2;not hit found;0,89;3,46;3,62;0,00;0,00;0,80;0,00;0,00;0,00
gba_locus_71937_iso_1_len_350_ver_2;not hit found;0,00;1,89;0,77;0,00;1,57;0,00;0,00;1,19;0,98
gba_locus_7193_iso_6_len_1147_ver_2;PF00235.12;7,90;7,88;8,01;7,64;7,76;7,32;7,41;8,01;7,37
gba_locus_71941_iso_1_len_396_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71942_iso_1_len_346_ver_2;not hit found;1,14;1,17;0,00;1,66;0,00;0,00;0,00;1,32;0,00
gba_locus_71943_iso_1_len_277_ver_2;not hit found;1,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71947_iso_1_len_1454_ver_2;PF03198.7;0,00;4,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_71950_iso_3_len_1897_ver_2;PF02776.11;0,00;0,00;0,00;-0,84;0,00;0,00;0,00;0,00;6,43
gba_locus_71952_iso_1_len_306_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7195_iso_1_len_3304_ver_2;PF01535.13;0,83;1,69;0,96;0,39;0,98;0,54;0,05;0,53;3,33
gba_locus_71962_iso_1_len_308_ver_2;PF01535.13;0,68;1,13;1,92;1,32;1,55;2,04;2,85;2,11;1,45
gba_locus_71966_iso_1_len_621_ver_2;not hit found;0,42;2,07;1,51;1,11;1,38;0,96;1,17;2,19;1,67
gba_locus_71969_iso_1_len_297_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_7196_iso_2_len_2539_ver_2;PF02096.13;3,93;3,43;3,72;3,41;3,83;3,30;3,60;3,99;3,36
gba_locus_71971_iso_1_len_325_ver_2;not hit found;0,00;0,00;0,00;1,05;4,60;0,00;0,00;1,07;0,00
gba_locus_71979_iso_1_len_728_ver_2;not hit found;7,32;0,00;0,00;0,00;0,00;0,00;6,79;1,40;8,32
gba_locus_7197_iso_1_len_431_ver_2;not hit found;7,77;8,11;7,82;7,31;7,20;6,32;6,87;7,65;7,69
gba_locus_7198_iso_1_len_1245_ver_2;PF02375.10;1,98;1,72;2,33;1,77;2,42;2,50;2,73;3,18;1,27
gba_locus_71993_iso_1_len_453_ver_2;not hit found;1,30;0,00;0,00;1,39;5,15;0,00;0,00;2,67;1,34
gba_locus_71998_iso_1_len_295_ver_2;not hit found;2,12;0,00;0,00;0,00;3,63;0,00;0,00;0,00;0,00
gba_locus_7199_iso_2_len_1611_ver_2;not hit found;4,70;5,05;5,33;4,87;4,79;3,95;4,29;4,99;4,90
gba_locus_719_iso_14_len_5238_ver_2;PF00005.20;7,84;6,27;6,03;7,97;7,23;6,11;5,27;7,74;6,63
gba_locus_71_iso_3_len_2732_ver_2;not hit found;4,67;6,11;5,76;3,93;5,18;4,64;4,60;4,40;4,85
gba_locus_72000_iso_1_len_753_ver_2;not hit found;5,14;0,00;0,00;1,04;0,00;0,00;0,00;0,00;7,21
gba_locus_72006_iso_1_len_400_ver_2;not hit found;8,80;0,00;2,73;0,59;3,02;0,00;0,00;8,51;5,96
